,Year,Country,Emigrants,International migrants,Net migration,Net migration rate,Population,relative migration,relative migration net,Inmigrants,Inflation,PBI,Female population,Female population aged 20 to 29 years,Female population aged 30 to 39 years,Female population aged 40 to 49 years,Female population aged 50 to 59 years,Female population aged 60 to 69 years,Male population,Male population aged 20 to 29 years,Male population aged 30 to 39 years,Male population aged 40 to 49 years,Male population aged 50 to 59 years,Male population aged 60 to 69 years,Population aged 20 to 29 years,Population aged 30 to 39 years,Population aged 40 to 49 years,Population aged 50 to 59 years,Population aged 60 to 69 years,Returns by origin,Returns by host,Inverse Inflation,Region,Gender,Age,Migrants
121,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Male,25-54,141908.0
122,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Male,55-64,76432.0
123,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Male,65+,130137.0
124,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Male,Total,368841.0
125,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,15+,692743.0
126,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,15-24,39607.0
127,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,15-24,39607.0
128,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,15-64,428135.0
129,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,25+,653136.0
130,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,25-54,262936.0
131,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,55-64,125592.0
132,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,65+,264608.0
133,1995,Brazil,730491.0,741557.0,0.0,0.0,163515330,0.0044674159909043,0.0,730491.0,66.01,4.22379363350413,82360140,14406284,12316058,8678401,5738794,3990080,81155180,14358193,11977702,8233412,5415461,3447105,28764476,24293760,16911812,11154255,7437183,881,10,33.989999999999995,South America,Total,Total,692743.0
134,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,15+,284818.0
135,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,15-24,21663.0
136,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,15-24,21663.0
137,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,15-64,166261.0
138,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,25+,263155.0
139,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,25-54,90747.0
140,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,55-64,53851.0
141,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,65+,118557.0
142,2005,Brazil,1194575.0,638582.0,0.0,0.0,186797340,0.006395032177653,0.0,1194575.0,6.87,3.20213206130431,94515640,17009370,14176875,12023907,8297595,5203751,92281704,17094168,13840259,11409183,7573293,4597412,34103536,28017132,23433088,15870890,9801165,810,4,93.13,South America,Female,Total,284818.0
